OFU:Ofu Island Airstrip:Vaoto, Ofu Island:American Samoa:AS:169 40 12 W:14 11 4 S:5
TAV:Tau Island Airport:Fiti'Uta Village:American Samoa:AS:169 30 40 W:14 13 45 S:5
ALV:Andorra La Vella:Andorra La Vella:Andorra:AD:1 31 0 E:42 30 0 N:
LAD:4 de Fevereiro:Luanda:Angola:AO:13 14 0 E:8 51 0 S:502
AZZ:Ambriz:Ambriz:Angola:AO:13 9 0 E:7 53 0 S:502
AAZ:Ambriz:Ambriz:Angola:AO:13 6 58 E:7 51 44 S:127
ANL:Andulo:Andulo:Angola:AO:16 45 0 E:11 30 0 S:502
CAB:Cabinda:Cabinda:Angola:AO:12 11 0 E:5 33 0 S:502
CFF:Cafunfo:Cafunfo:Angola:AO:18 0 0 E:8 46 0 S:502
CNZ:Cangamba:Cangamba:Angola:AO:19 53 0 E:13 41 0 S:502
KNP:Capanda:Capanda:Angola:AO:15 27 1 E:9 46 1 S:502
CBT:Catumbela:Catumbela:Angola:AO:13 29 0 E:12 29 0 S:502
CAV:Cazombo:Cazombo:Angola:AO:22 56 0 E:11 53 0 S:502
PGI:Chitato:Chitato:Angola:AO:20 57 0 E:7 21 0 S:502
CTI:Cuito Cuanavale:Cuito Cuanavale:Angola:AO:19 10 0 E:15 10 0 S:502
DRC:Dirico:Dirico:Angola:AO:20 47 0 E:17 58 0 S:502
DUE:Dundo:Dundo:Angola:AO:20 49 0 E:7 24 0 S:502
BUG:Gen V Deslandes:Benguela:Angola:AO:13 24 13 E:12 36 32 S:502
NOV:Huambo:Huambo:Angola:AO:15 46 0 E:12 47 0 S:502
JMB:Jamba:Jamba:Angola:AO:16 5 0 E:14 42 1 S:502
SVP:Kuito:Kuito:Angola:AO:16 56 51 E:12 24 17 S:502
UAL:Luau:Luau:Angola:AO:20 30 0 E:10 47 0 S:502
SDD:Lubango:Lubango:Angola:AO:13 29 0 E:14 55 0 S:502
LUO:Luena:Luena:Angola:AO:19 53 52 E:11 46 5 S:502
LBZ:Lukapa:Lukapa:Angola:AO:20 45 0 E:8 25 0 S:502
GGC:Lumbala:Lumbala:Angola:AO:21 26 0 E:14 7 0 S:502
LZM:Luzamba:Luzamba:Angola:AO:23 27 0 E:4 58 0 S:502
MEG:Malange:Malange:Angola:AO:16 20 0 E:9 32 0 S:502
SPP:Menongue:Menongue:Angola:AO:17 44 0 E:14 38 0 S:502
MSZ:Namibe:Namibe:Angola:AO:12 9 39 E:15 12 31 S:502
NDF:Ndalatandos:Ndalatandos:Angola:AO:16 43 0 E:13 47 0 S:502
GXG:Negage:Negage:Angola:AO:15 50 0 E:7 31 0 S:502
NGV:Ngiva:Ngiva:Angola:AO:34 22 28 E:23 4 34 N:502
VPE:Ongiva:Ongiva:Angola:AO:15 36 0 E:17 3 0 S:502
PBN:Porto Amboim:Porto Amboim:Angola:AO:13 45 0 E:10 42 0 S:502
VHC:Saurimo:Saurimo:Angola:AO:20 33 0 E:9 45 0 S:502
SZA:Soyo:Soyo:Angola:AO:12 21 50 E:6 8 47 S:502
NDD:Sumbe:Sumbe:Angola:AO:13 52 0 E:11 10 0 S:502
UGO:Uige:Uige:Angola:AO:14 59 0 E:7 35 0 S:502
CEO:Waco Kungo:Waco Kungo:Angola:AO:14 30 0 E:13 20 0 S:502
XGN:Xangongo:Xangongo:Angola:AO:14 58 2 E:16 45 0 S:502
AXA:Wallblake:Anguilla:Anguilla:AI:63 3 18 W:18 12 17 N:202
TNM:Teniente R. Marsh Martin:Teniente R. Marsh Martin:Antarctica:AQ:58 59 12 W:62 11 27 S:
BBQ:Barbuda:Barbuda:Antigua and Barbuda:AG:61 47 0 W:17 36 0 N:206
ANU:V. C. Bird Intl:St. John's:Antigua And Barbuda:AG:61 47 34 W:17 8 12 N:206
REL:Almirante Zar:Trelew:Argentina:AR:65 16 13 W:43 12 38 S:303
ARR:Alto Rio Senguerr:Alto Rio Senguerr:Argentina:AR:71 0 0 W:45 10 0 S:303
AEP:Arpt. Jorge Newbery:Buenos Aires:Argentina:AR:58 24 56 W:34 33 33 S:303
TUC:Benj Matienzo:Tucuman:Argentina:AR:65 13 0 W:26 49 0 S:303
CSZ:Brigadier Hector Ruiz:Coronel Suarez:Argentina:AR:61 55 0 W:37 28 0 S:303
CVI:Caleta Olivia:Caleta Olivia:Argentina:AR:67 31 0 W:46 26 0 S:303
CNQ:Camba Punta:Corrientes:Argentina:AR:58 46 0 W:27 27 0 S:303
IRJ:Capitan Vicente Almando:La Rioja:Argentina:AR:66 47 45 W:29 22 54 S:303
CPG:Carmen De Patagones:Carmen De Patagones:Argentina:AR:62 59 0 W:40 48 0 S:303
CTC:Catamarca:Catamarca:Argentina:AR:65 46 47 W:28 26 54 S:303
IGR:Cataratas:Iguazu:Argentina:AR:54 20 0 W:25 35 0 S:303
CVH:Caviahue:Caviahue:Argentina:AR:71 0 50 W:37 55 0 S:303
CRR:Ceres:Ceres:Argentina:AR:61 50 0 W:29 52 0 S:303
CPC:Chapelco:San Martin DeLos Andes:Argentina:AR:71 8 0 W:40 5 0 S:303
CNT:Charata:Charata:Argentina:AR:61 13 0 W:27 13 0 S:303
CLX:Clorinda:Clorinda:Argentina:AR:57 40 0 W:25 20 0 S:303
CCT:Colonia Catriel:Colonia Catriel:Argentina:AR:67 52 0 W:37 51 0 S:303
OLN:Colonia Sarmiento:Colonia Sarmiento:Argentina:AR:69 0 0 W:45 35 0 S:303
BHI:Comandante Espora:Bahia Blanca:Argentina:AR:62 11 0 W:38 43 0 S:303
CRD:Comodoro Rivadavia:Comodoro Rivadavia:Argentina:AR:67 28 0 W:45 47 0 S:303
COC:Concordia:Concordia:Argentina:AR:58 1 0 W:31 18 0 S:303
UZU:Curuzu Cuatia:Curuzu Cuatia:Argentina:AR:58 1 0 W:29 47 0 S:303
CUT:Cutral:Cutral:Argentina:AR:69 15 0 W:38 58 0 S:303
EHL:El Bolson:El Bolson:Argentina:AR:71 31 0 W:41 58 0 S:303
JUJ:El Cadillal:Jujuy:Argentina:AR:65 16 0 W:24 14 0 S:303
FTE:El Calafate:El Calafate, Santa Cruz:Argentina:AR:72 3 11 W:50 16 49 S:303
EMX:El Maiten:El Maiten:Argentina:AR:71 9 20 W:42 4 5 S:303
EPA:El Palomar:El Palomar:Argentina:AR:64 17 0 W:28 5 0 S:303
MDZ:El Plumerillo:Mendoza:Argentina:AR:68 47 0 W:32 50 0 S:303
FMA:El Pucu:Formosa:Argentina:AR:58 13 41 W:26 12 46 S:303
PMY:El Tehuelche:Puerto Madryn:Argentina:AR:65 4 0 W:42 44 0 S:303
ELO:Eldorado:Eldorado:Argentina:AR:54 34 29 W:26 23 51 S:303
EQS:Esquel:Esquel:Argentina:AR:71 9 0 W:42 55 0 S:303
EZE:Ezeiza Ministro Pistarini:Buenos Aires:Argentina:AR:58 32 9 W:34 49 20 S:303
ROS:Fisherton:Rosario:Argentina:AR:60 43 0 W:32 50 0 S:303
SLA:Gen Belgrano:Salta:Argentina:AR:65 29 0 W:24 51 0 S:303
GPO:General Pico:General Pico:Argentina:AR:63 45 0 W:35 42 0 S:303
GNR:General Roca:General Roca:Argentina:AR:67 35 0 W:39 2 0 S:303
VGS:General Villegas:General Villegas:Argentina:AR:63 1 0 W:35 2 0 S:303
GGS:Gobernador Gregores:Gobernador Gregores:Argentina:AR:70 12 0 W:48 46 0 S:303
OYA:Goya:Goya:Argentina:AR:59 15 0 W:29 6 0 S:303
GHU:Gualeguaychu:Gualeguaychu:Argentina:AR:58 35 0 W:33 1 0 S:303
IGB:Ingeniero Jacobacci:Ingeniero Jacobacci:Argentina:AR:69 35 0 W:41 18 0 S:303
RGL:Internacional:Rio Gallegos:Argentina:AR:69 12 0 W:51 39 0 S:303
BRC:International:San Carlos DeBariloche:Argentina:AR:71 10 0 W:41 8 0 S:303
USH:Islas Malvinas Argentinas International:Ushuaia, Tierra del Fuego:Argentina:AR:68 17 45 W:54 50 36 S:303
JSM:Jose De San Martin:Jose De San Martin:Argentina:AR:70 28 0 W:44 2 0 S:303
JNI:Junin:Junin:Argentina:AR:60 58 0 W:34 35 0 S:303
LCM:La Cumbre:La Cumbre:Argentina:AR:64 32 0 W:31 0 0 S:303
LPG:La Plata:La Plata:Argentina:AR:57 57 0 W:34 55 0 S:303
ING:Lago Argentino:Lago Argentino:Argentina:AR:72 15 0 W:50 20 0 S:303
LHS:Las Heras:Las Heras:Argentina:AR:68 57 0 W:46 32 0 S:303
LLS:Las Lomitas:Las Lomitas:Argentina:AR:60 36 0 W:24 42 0 S:303
LCP:Loncopue:Loncopue:Argentina:AR:70 37 0 W:38 4 0 S:303
LMD:Los Menucos:Los Menucos:Argentina:AR:68 8 0 W:40 50 0 S:303
LGS:Malargue:Malargue:Argentina:AR:69 34 27 W:35 29 37 S:303
MQD:Maquinchao:Maquinchao:Argentina:AR:68 44 0 W:41 15 0 S:303
MDQ:Mar Del Plata:Mar Del Plata:Argentina:AR:57 34 24 W:37 56 3 S:303
MDX:Mercedes:Mercedes:Argentina:AR:58 5 0 W:29 13 1 S:303
MJR:Miramar:Miramar:Argentina:AR:57 52 0 W:38 13 0 S:303
MCS:Monte Caseros:Monte Caseros:Argentina:AR:57 38 0 W:30 16 0 S:303
NEC:Necochea:Necochea:Argentina:AR:58 45 0 W:38 40 0 S:303
NQN:Neuquen:Neuquen:Argentina:AR:68 8 0 W:38 57 0 S:303
OVR:Olavarria:Olavarria:Argentina:AR:63 0 0 W:35 42 0 S:303
ORA:Oran:Oran:Argentina:AR:64 19 0 W:23 9 0 S:303
COR:Pajas Blancas:Cordoba:Argentina:AR:64 13 0 W:31 19 0 S:303
PRA:Parana:Parana:Argentina:AR:60 29 0 W:31 47 0 S:303
AOL:Paso De Los Libres:Paso De Los Libres:Argentina:AR:57 9 0 W:29 41 0 S:303
PEH:Pehuajo:Pehuajo:Argentina:AR:61 53 0 W:35 48 0 S:303
PMQ:Perito Moreno:Perito Moreno:Argentina:AR:70 59 0 W:46 32 6 S:303
PSS:Posadas:Posadas:Argentina:AR:55 57 0 W:27 25 0 S:303
PRQ:Pres. Roque Saenz Pena:Pres. Roque Saenz Pena:Argentina:AR:60 16 0 W:26 46 0 S:303
PUD:Puerto Deseado:Puerto Deseado:Argentina:AR:65 55 0 W:47 43 0 S:303
RCQ:Reconquista:Reconquista:Argentina:AR:59 42 0 W:29 11 0 S:303
RES:Resistencia:Resistencia:Argentina:AR:58 59 0 W:27 28 0 S:303
RDS:Rincon de los Sauces:Rincon de los Sauces:Argentina:AR:68 54 15 W:37 23 26 S:303
RCU:Rio Cuarto:Rio Cuarto:Argentina:AR:64 16 0 W:33 6 0 S:303
RGA:Rio Grande:Rio Grande:Argentina:AR:67 46 0 W:53 47 0 S:303
RHD:Rio Hondo:Rio Hondo:Argentina:AR:64 55 0 W:27 28 0 S:303
ROY:Rio Mayo:Rio Mayo:Argentina:AR:70 15 5 W:45 43 10 S:303
RYO:Rio Turbio:Rio Turbio:Argentina:AR:72 13 0 W:51 36 0 S:303
SZQ:Saenz Pena:Saenz Pena:Argentina:AR:58 32 0 W:34 37 0 S:303
OES:San Antonio Oeste:San Antonio Oeste:Argentina:AR:64 56 0 W:40 44 0 S:303
UAQ:San Juan:San Juan:Argentina:AR:68 33 0 W:31 36 0 S:303
ULA:San Julian:San Julian:Argentina:AR:67 45 0 W:49 18 0 S:303
LUQ:San Luis:San Luis:Argentina:AR:66 20 0 W:33 16 0 S:303
AFA:San Rafael:San Rafael:Argentina:AR:68 24 0 W:34 35 0 S:303
RZA:Santa Cruz:Santa Cruz:Argentina:AR:68 35 0 W:50 2 0 S:303
SFN:Santa Fe:Santa Fe:Argentina:AR:60 49 0 W:31 43 0 S:303
RSA:Santa Rosa:Santa Rosa:Argentina:AR:64 17 0 W:36 37 0 S:303
SST:Santa Teresita:Santa Teresita:Argentina:AR:59 38 0 W:35 16 0 S:303
SDE:Santiago Del Estero:Santiago Del Estero:Argentina:AR:64 17 0 W:27 46 0 S:303
SGV:Sierra Grande:Sierra Grande:Argentina:AR:65 21 0 W:41 30 0 S:303
TDL:Tandil:Tandil:Argentina:AR:59 13 0 W:37 14 0 S:303
TTG:Tartagal:Tartagal:Argentina:AR:64 9 0 W:26 13 0 S:303
VCF:Valcheta:Valcheta:Argentina:AR:66 9 0 W:40 42 0 S:303
RLO:Valle Del Conlara:Merlo:Argentina:AR:65 2 0 W:32 21 0 S:303
VDM:Viedma:Viedma:Argentina:AR:63 1 0 W:40 51 0 S:303
VDR:Villa Dolores:Villa Dolores:Argentina:AR:65 9 0 W:31 57 0 S:303
VLG:Villa Gesell:Villa Gesell:Argentina:AR:57 35 0 W:38 1 0 S:303
VME:Villa Mercedes:Villa Mercedes:Argentina:AR:65 25 0 W:33 38 0 S:303
APZ:Zapala:Zapala:Argentina:AR:70 5 0 W:38 55 0 S:303
LWN:Gyoumri:Gyoumri:Armenia:AM:43 50 0 E:40 43 0 N:405
EVN:Zvartnots:Yerevan:Armenia:AM:44 23 45 E:40 8 50 N:405
AUA:Reina Beatrix:Aruba:Aruba:AW:70 1 0 W:12 30 0 N:277
VCD:Victoria River Downs:Victoria River Downs:Australia:AU:131 0 12 E:16 24 18 S:802
ABG:Abingdon:Abingdon:Australia:AU:143 12 0 E:17 40 0 S:802
ADL:Adelaide International Airport:Adelaide:Australia:AU:138 31 50 E:34 56 42 S:802
XHX:Adelaide Keswick Rail:Adelaide:Australia:AU:136 18 11 E:33 8 15 S:802
AGW:Agnew:Agnew:Australia:AU:142 9 0 E:12 9 0 S:802
ALH:Albany:Albany:Australia:AU:117 48 0 E:34 57 0 S:802
ABX:Albury:Albury:Australia:AU:146 57 0 E:36 4 0 S:802
AXL:Alexandria:Alexandria:Australia:AU:136 42 48 E:19 3 42 S:802
ASP:Alice Springs:Alice Springs:Australia:AU:133 53 0 E:23 48 0 S:802
XHW:Alice Springs Railway:Alice Springs:Australia:AU:145 48 0 E:23 34 0 S:802
ABH:Alpha:Alpha:Australia:AU:146 35 0 E:23 42 0 S:802
AYD:Alroy Downs:Alroy Downs:Australia:AU:135 57 0 E:19 18 0 S:802
AWN:Alton Downs:Alton Downs:Australia:AU:139 19 0 E:26 29 0 S:802
GTE:Alyangula:Groote Eylandt:Australia:AU:136 30 0 E:14 0 0 S:802
AMT:Amata:Amata:Australia:AU:131 7 0 E:26 12 0 S:802
RCN:American River:American River:Australia:AU:137 47 0 E:35 47 0 S:802
AMX:Ammaroo:Ammaroo:Australia:AU:135 14 24 E:21 44 24 S:802
ADO:Andamooka:Andamooka:Australia:AU:137 8 14 E:30 26 16 S:802
ANZ:Angus Downs:Angus Downs:Australia:AU:132 10 0 E:25 5 0 S:802
AYL:Anthony Lagoon:Anthony Lagoon:Australia:AU:135 33 0 E:18 1 0 S:802
AXC:Aramac:Aramac:Australia:AU:145 15 0 E:23 5 0 S:802
ARY:Ararat:Ararat:Australia:AU:142 59 19 E:37 18 34 S:802
GYL:Argyle:Argyle:Australia:AU:128 27 0 E:16 38 27 S:802
AGY:Argyle Downs:Argyle Downs:Australia:AU:128 45 0 E:16 21 0 S:802
ARM:Armidale:Armidale:Australia:AU:151 37 0 E:30 32 0 S:802
AAB:Arrabury:Arrabury:Australia:AU:141 0 0 E:26 45 0 S:802
AUD:Augustus Downs:Augustus Downs:Australia:AU:139 56 0 E:18 40 0 S:802
AUU:Aurukun Mission:Aurukun Mission:Australia:AU:141 43 15 E:13 21 14 S:802
AWP:Austral Downs:Austral Downs:Australia:AU:137 15 0 E:20 20 0 S:802
AVG:Auvergne:Auvergne:Australia:AU:129 55 0 E:15 45 0 S:802
AVV:Avalon:Geelong:Australia:AU:144 28 0 E:38 2 0 S:802
AYR:Ayr:Ayr:Australia:AU:147 22 0 E:19 40 0 S:802
BDD:Badu Island:Badu Island:Australia:AU:142 8 0 E:10 7 0 S:802
BSJ:Bairnsdale:Bairnsdale:Australia:AU:147 34 0 E:37 53 0 S:802
LCN:Balcanoona:Balcanoona:Australia:AU:139 19 0 E:30 32 0 S:802
BQW:Balgo Hills:Balgo Hills:Australia:AU:127 48 0 E:20 8 0 S:802
BNK:Ballina Byron Gateway:Ballina:Australia:AU:153 33 45 E:28 52 8 S:802
BZD:Balranald:Balranald:Australia:AU:143 33 0 E:34 38 0 S:802
ABM:Bamaga Injinoo:Bamaga, Queensland:Australia:AU:142 27 34 E:10 57 3 S:802
BYX:Baniyala:Baniyala:Australia:AU:136 14 0 E:13 12 0 S:802
BCI:Barcaldine:Barcaldine:Australia:AU:145 20 0 E:23 40 0 S:802
BKP:Barkly Downs:Barkly Downs:Australia:AU:138 15 0 E:21 2 0 S:802
BWB:Barrow Island:Barrow Island:Australia:AU:115 23 0 E:20 48 0 S:802
BVW:Batavia Downs:Batavia Downs:Australia:AU:143 15 0 E:12 27 0 S:802
BRT:Bathurst Island:Bathurst Island:Australia:AU:130 38 0 E:11 46 0 S:802
BEE:Beagle Bay:Beagle Bay:Australia:AU:141 36 0 E:12 59 0 S:802
BDW:Bedford Downs:Bedford Downs:Australia:AU:127 28 0 E:17 18 0 S:802
BEU:Bedourie:Bedourie:Australia:AU:139 22 0 E:24 20 0 S:802
BXF:Belburn:Belburn:Australia:AU:12 30 0 E:64 14 0 N:802
BEO:Belmont:Newcastle:Australia:AU:151 40 0 E:33 2 0 S:802
BLN:Benalla:Benalla:Australia:AU:145 59 0 E:36 33 0 S:802
BXG:Bendigo:Bendigo:Australia:AU:144 19 47 E:36 44 22 S:802
BTX:Betoota:Betoota:Australia:AU:140 48 0 E:25 38 0 S:802
BVZ:Beverley Springs:Beverley Springs:Australia:AU:125 27 0 E:17 59 0 S:802
BCZ:Bickerton Island:Bickerton Island:Australia:AU:137 48 0 E:13 47 0 S:802
BBE:Big Bell:Big Bell:Australia:AU:117 40 0 E:27 25 0 S:802
BIW:Billiluna:Billiluna:Australia:AU:127 38 0 E:19 35 0 S:802
ZBL:Biloela:Biloela:Australia:AU:150 30 0 E:24 24 0 S:802
BVI:Birdsville:Birdsville, Queensland:Australia:AU:139 20 51 E:25 53 51 S:802
BZP:Bizant:Bizant:Australia:AU:144 38 0 E:15 13 0 S:802
BKQ:Blackall:Blackall:Australia:AU:145 25 0 E:24 25 0 S:802
BLT:Blackwater:Blackwater:Australia:AU:148 53 0 E:23 35 0 S:802
BFC:Bloomfield:Bloomfield:Australia:AU:145 20 0 E:15 54 0 S:802
GIC:Boigu Island:Boigu Island:Australia:AU:142 12 0 E:9 16 0 S:802
BLS:Bollon:Bollon:Australia:AU:147 22 0 E:28 2 0 S:802
BCK:Bolwarra:Bolwarra:Australia:AU:144 10 0 E:17 24 0 S:802
BOX:Borroloola:Borroloola:Australia:AU:136 18 0 E:16 5 0 S:802
BQL:Boulia:Boulia:Australia:AU:139 58 0 E:22 58 0 S:802
BRK:Bourke:Bourke:Australia:AU:145 57 0 E:30 3 0 S:802
ZBO:Bowen:Bowen:Australia:AU:148 13 0 E:20 1 0 S:802
BMP:Brampton Island:Brampton Island:Australia:AU:149 14 0 E:20 47 0 S:802
BWQ:Brewarrina:Brewarrina:Australia:AU:146 49 0 E:29 58 0 S:802
BRJ:Bright:Bright:Australia:AU:146 58 0 E:36 44 0 S:802
BHT:Brighton Downs:Brighton Downs:Australia:AU:141 38 0 E:23 30 0 S:802
BNE:Brisbane International:Brisbane:Australia:AU:153 7 0 E:27 23 0 S:802
BHQ:Broken Hill:Broken Hill:Australia:AU:141 28 0 E:32 0 0 S:802
BME:Broome:Broome, Western Australia:Australia:AU:122 13 54 E:17 56 41 S:802
BTD:Brunette Downs:Brunette Downs:Australia:AU:135 56 0 E:18 38 0 S:802
BIP:Bulimba:Bulimba:Australia:AU:143 45 0 E:16 9 0 S:802
BUY:Bunbury:Bunbury:Australia:AU:115 40 36 E:33 22 42 S:802
BDB:Bundaberg:Bundaberg:Australia:AU:152 19 7 E:24 54 14 S:802
BUC:Burketown:Burketown:Australia:AU:139 32 0 E:17 45 0 S:802
BWT:Burnie Wynyard:Burnie:Australia:AU:145 44 0 E:41 0 0 S:802
BQB:Bussellton:Bussellton:Australia:AU:115 23 43 E:33 41 33 S:802
CGV:Caiguna:Caiguna:Australia:AU:125 28 0 E:32 16 0 S:802
CNS:Cairns:Cairns:Australia:AU:145 45 0 E:16 53 0 S:802
CUD:Caloundra:Caloundra:Australia:AU:153 9 0 E:26 48 0 S:802
CDU:Camden:Camden:Australia:AU:150 41 14 E:34 2 25 S:61
CFI:Camfield:Camfield:Australia:AU:131 21 0 E:17 9 0 S:802
CML:Camooweal:Camooweal:Australia:AU:138 8 0 E:19 55 0 S:802
CBR:Canberra:Canberra:Australia:AU:149 11 42 E:35 18 25 S:802
CBY:Canobie:Canobie:Australia:AU:140 55 0 E:19 38 0 S:802
CBI:Cape Barren Island:Cape Barren Island:Australia:AU:132 9 0 E:31 59 0 S:802
CQP:Cape Flattery:Cape Flattery:Australia:AU:147 30 0 E:18 12 0 S:802
CRY:Carlton Hill:Carlton Hill:Australia:AU:128 30 0 E:15 42 0 S:802
CVQ:Carnarvon:Carnarvon:Australia:AU:113 40 0 E:24 53 0 S:802
CFP:Carpentaria Downs:Carpentaria Downs:Australia:AU:144 21 0 E:18 47 0 S:802
CSI:Casino:Casino:Australia:AU:153 10 0 W:28 53 1501 N:802
CTR:Cattle Creek:Cattle Creek:Australia:AU:131 0 0 E:17 35 0 S:802
CED:Ceduna:Ceduna:Australia:AU:133 41 0 E:32 8 0 S:802
CES:Cessnock:Cessnock:Australia:AU:151 5 0 E:32 5 0 S:61
CTL:Charleville:Charleville:Australia:AU:146 16 0 E:26 25 0 S:802
CXT:Charters Towers:Charters Towers:Australia:AU:146 16 0 E:20 3 0 S:802
CBC:Cherrabun:Cherrabun:Australia:AU:125 22 0 E:18 40 0 S:802
CRH:Cherribah:Cherribah:Australia:AU:151 57 0 E:27 39 0 S:802
